20210507_1_xls-data.xlsx;07.05.2021: Mobilisierung von Bauland (Änderungsantrag)
20150327_6_xls-data.xls;27.03.2015: Liegenschaftspolitik des Bundes, Gesetzenwurf Die Linke
20150327_5_xls-data.xls;27.03.2015: Pkw-Maut, Zweites Verkehrsteueränderungsgesetz
20150327_4_xls-data.xls;27.03.2015: Pkw-Maut, Änderungsantrag Bündnis 90/Die Grünen
20150327_3_xls-data.xls;27.03.2015: Pkw-Maut, Gesetzentwurf der Bundesregierung
20150327_2_xls-data.xls;27.03.2015: Pkw-Maut, Änderungsantrag Bündnis 90/Die Grünen
20150327_1_xls-data.xls;27.03.2015: Pkw-Maut, Änderungsantrag Bündnis 90/Die Grünen
20150326_2_xls-data.xls;26.03.2015: Nachhaltige Waldbewirtschaftung
20150326_1_xls-data.xls;26.03.2015: Bundeswehreinsatz EUTM Somalia
20150305_2_xls-data.xls;05.03.2015: Mietrechtsnovellierungsgesetz, 2. Änderungsantrag Bündnis 90/Die Grünen
20150305_1_xls-data.xls;05.03.2015: Mietrechtsnovellierungsgesetz, 1. Änderungsantrag Bündnis 90/Die Grünen
20150227_1_xls-data.xls;27.02.2015: Finanzhilfen zugunsten Griechenlands
20150226_1_xls-data.xls;26.02.2015: Bundeswehreinsatz in Mali (EUTM Mali)
20150129_2_xls-data.xls;29.01.2015: Bundeswehreinsatz Operation Active Fence (Türkei)
20150129_1_xls-data.xls;29.01.2015: Ausbildungsunterstützung der Sicherheitskräfte der Regierung der Region Kurdistan-Irak und der irakischen Streitkräfte (Drucksachen 18/3561 und 18/3857)
20141218_2_xls-data.xls;Bundeswehreinsatz ACTIVE ENDEAVOUR (OAE)
20141218_1_xls-data.xls;Bundeswehreinsatz in Afghanistan (RSM)
20141218_4_xls-data.xls;Änderung des Bundesdatenschutzgesetzes
20141218_3_xls-data.xls;Änderung des Bundesdatenschutzgesetzes - Änderungsantrag
20141128_2_xls-data.xls;28.11.2014: Entschließungsantrag Bündnis 90/Die Grünen
20141128_1_xls-data.xls;28.11.2014: Haushaltsgesetz 2015
20141126_1_xls-data.xls;26.11.2014: Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2015 (Einzelplan 04 - Bundeskanzlerin und Bundeskanzleramt)
20141113_10_xls-data.xls;13.11.2014: Bundeswehreinsatz in Darfur (UNAMID)
20141113_9_xls-data.xls;13.11.2014: Bundeswehreinsatz in Südsudan (UNMISS)
20141113_8_xls-data.xls;13.11.2014: Änderung des Bundesausbildungsförderungsgesetzes Nr. 5
20141113_7_xls-data.xls;13.11.2014: Änderung des Bundesausbildungsförderungsgesetzes Nr. 4
20141113_6_xls-data.xls;13.11.2014: Änderung des Bundesausbildungsförderungsgesetzes Nr. 3
20141113_5_xls-data.xls;13.11.2014: Änderung des Bundesausbildungsförderungsgesetzes Nr. 2
20141113_4_xls-data.xls;13.11.2014: Änderung des Bundesausbildungsförderungsgesetzes Nr.1
20141113_3_xls-data.xls;13.11.2014: Änderung des Grundgesetzes (Artikel 91b) Nr. 3
20141113_2_xls-data.xls;13.11.2014: Änderung des Grundgesetzes (Artikel 91b) Nr. 2
20141113_1_xls-data.xls;13.11.2014: Änderung des Grundgesetzes (Artikel 91b) Nr. 1
20141017_4_xls-data.xls;17.10.2014: Entschließungsantrag Bündnis 90/Die Grünen Nr. 4
20141017_3_xls-data.xls;17.10.2014: Pflegeversicherung, Entschließungsantrag Die Linke Nr. 3
20141017_2_xls-data.xls;17.10.2014: Pflegeversicherung, Änderungsantrag Bündnis 90/Die Grünen Nr. 2
20141017_1_xls-data.xls;17.10.2014: Pflegeversicherung, Änderungsantrag Die Linke Nr. 1
20141016_1_xls-data.xls;16.10.2014: Entschließungsantrag Regierungserklärung durch die Bundeskanzlerin
20140925_3_xls-data.xls;25.09.2014: Freihandelsabkommen der EU mit USA und Kanada Nr.3
20140925_2_xls-data.xls;25.09.2014: Freihandelsabkommen der EU mit USA und Kanada Nr.2
20140925_1_xls-data.xls;25.09.2014: Freihandelsabkommen der EU mit USA und Kanada Nr.1
20140704_1_xls-data.xls;04.07.2014: Lebensversicherungsreformgesetz
20140703_6_xls-data.xls;03.07.2014: Renten in Ostdeutschland
20140703_5_xls-data.xls;03.07.2014: Staatsangehörigkeitsrecht, Gesetzentwurf Die Linke
20140703_4_xls-data.xls;03.07.2014: Staatsangehörigkeitsgesetz
20140703_3_xls-data.xls;03.07.2014: Befristung von Arbeitsverhältnissen
20140703_2_xls-data.xls;03.07.2014: Einführung eines Mindestlohnes
20140703_1_xls-data.xls;03.07.2014: Einführung eines Mindestlohnes - Änderungsantrag
20140627_7_xls-data.xls;27.06.2014: Haushaltsgesetz 2014
20140627_6_xls-data.xls;27.06.2014: Entschließungsantrag Die Linke zur Einführung einer Länderöffnungsklausel
20140627_5_xls-data.xls;27.06.2014: Gesetzentwurf der Bundesregierung zur Einführung einer Länderöffnungsklausel
20140627_4_xls-data.xls;27.06.2014: Entschließungsantrag Die Linke zur grundlegenden Reform des Erneuerbare-Energien-Gesetzes
20140627_3_xls-data.xls;27.06.2014: Reform des Erneuerbare-Energien-Gesetzes und Änderung weiterer Bestimmungen des Energiewirtschaftsrechts
20140627_2_xls-data.xls;27.06.2014: Reform des Erneuerbare-Energien-Gesetzes / Änderungsantrag DIE LINKE.
20140627_1_xls-data.xls;27.06.2014: Reform des Erneuerbare-Energien-Gesetzes / Änderungsantrag DIE LINKE.
20140625_4_xls-data.xls;25.06.2014: Haushalt Wirtschaftliche Zusammenarbeit und Entwicklung
20140625_3_xls-data.xls;25.06.2014: Bundeswehreinsatz in Libanon (UNIFIL)
20140625_2_xls-data.xls;25.06.2014: Bundeswehreinsatz in Mali (MINUSMA)
20140625_1_xls-data.xls;25.06.2014: Einzelplan 04 - Geschäftsbereich der Bundeskanzlerin und des Bundeskanzleramtes
20140605_1_xls-data.xls;05.06.2014: Fortsetzung der deutschen Beteiligung an der internationalen Sicherheitspräsenz in Kosovo (Drucksachen 18/1415 und 18/1653)
20140523_4_xls-data.xls;23.05.2014: Entwurf eines Gesetzes über Leistungsverbesserungen in der gesetzlichen
Rentenversicherung (Drucksachen 18/909 und 18/1489)
20140523_3_xls-data.xls;23.05.2014: Änderungsantrag 3 zum Entwurf eines Gesetzes über Leistungsverbesserungen in der gesetzlichen Rentenversicherung (Drucksachen 18/909, 18/1489 und 18/1497)
20140523_2_xls-data.xls;23.05.2014: Änderungsantrag 2 zum Entwurf eines Gesetzes über Leistungsverbesserungen in der gesetzlichen Rentenversicherung (Drucksachen 18/909, 18/1489 und 18/1496)
20140523_1_xls-data.xls;23.05.2014: Änderungsantrag 1 zum Entwurf eines Gesetzes über Leistungsverbesserungen in der gesetzlichen Rentenversicherung (Drucksachen 18/909, 18/1489 und 18/1495)
20140522_4_xls-data.xls;22.05.2014: Grüne Gentechnik - Sorgen und Vorbehalte der Menschen ernst nehmen, Selbstbestimmung
stärken, Wahlfreiheit ermöglichen (Drucksache 18/1450)
20140522_3_xls-data.xls;22.05.2014: Vorbehalte der Bevölkerung gegenüber der Argo-Gentechnik anerkennen -
Gentechnikfreiheit im Pflanzenbau dauerhaft sichern (Drucksache 18/1453)
20140522_2_xls-data.xls;22.05.2014: Entwurf eines Gesetzes zur Umsetzung der Entscheidung des Bundesverfassungsgerichts zur Sukzessivadoption durch Lebenspartner (Drucksachen 18/1285, 18/1488 und 18/1494)
20140522_1_xls-data.xls;22.05.2014: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der EU-geführten Operation Atalanta zur Bekämpfung der Piraterie vor der Küste Somalias (Drucksachen 18/1282 und 18/1486)
20140508_1_xls-data.xls;08.05.2014: Kündigung bilateraler Kooperationen im Bereich der Nutzung atomarer Technologien (Drucksache 18/1336)
20140508_2_xls-data.xls;08:05.2014: Gesetzentwurf eines Ersten Gesetzes zur Änderung des Arbeitnehmer-Entsendegesetzes (Drucksachen 18/910, 18/1283 und 18/1359)
20140508_3_xls-data.xls;08.05.2014: Echte Transparenz und parlamentarische Beteiligung bei Rüstungsexportentscheidungen herstellen (Drucksache 18/1360)
20140410_xls-data.xls;10.04.2014: Entsendung bewaffneter deutscher Streitkräfte zur Beteiligung an der Europäischen Überbrückungsmission in der Zentralafrikanischen Republik ... (Drucksachen 18/1081 und 18/1095)
20140409_xls-data.xls;09.04.2014: Beteiligung bewaffneter deutscher Streitkräfte am maritimen Begleitschutz der VN/OVCW-Mission zur Vernichtung der syrischen Chemiewaffen (Drucksachen 18/984 und 18/1067)
20140403_1_xls-data.xls;03.04.2014: Beschlussempfehlung des Auswärtigen Ausschusses (3. Ausschuss) zu dem Antrag der Bundesregierung
20140403_3_xls-data.xls;03.04.2014: Gesetzentwurf der Fraktion Die Linke: Änderung des Grundgesetzes (Artikel 23, 39, 44, 45a, 93)
20140403_2_xls-data.xls;03.04.2014: Beschlussempfehlung des Ausschusses für Wahlprüfung , Immunität und Geschäftsordnung (1. Ausschuss) zu dem Antrag der Fraktionen der CDU/CSU und SPD
20140313_1_xls-data.xls;13.03.2014: EU-Honigrichtlinie (Kennzeichnung von Gen-Honig) (Drucksachen 18/578 und 18/792)
20140221_1_xls-data.xls;21.02.2014: Änderung des Abgeordnetengesetzes (Drucksachen 18/477 und 18/619)
20140221_2_xls-data.xls;21.02.2014: Erweiterung des Straftatbestandes der Abgeordnetenbestechung (Drucksachen 18/476 und 18/607)
20140220_1_xls-data.xls;20.02.2014: Bundeswehreinsatz in Afghanistan (ISAF) (Drucksachen 18/436 und 18/602)
20140220_2_xls-data.xls;20.02.2014: Militärische Ausbildungsmission in Mali (Drucksachen 18/437 und 18/603)
20140130_1_xls-data.xls;30.01.2014: Gentechnisch veränderte Maislinie 1507 für den Anbau in der EU (Drucksachen 18/180 und 18/397)
20131128_2_xls-data.xls;28.11.2013: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte (UNAMID) (Drs. 18/72)
20131128_1_xls-data.xls;28.11.2013: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte (UNMISS) (Drs. 18/71)
20140129_2_xls-data.xls;29.01.2014: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der NATO geführten Operation Active Endeavour im gesamten Mittelmeer (Drucksachen 18/263 und 18/348)
20140129_1_xls-data.xls;29.01.2014: Fortsetzung der Entsendung bewaffneter deutscher Streitkräfte zur Verstärkung der integrierten Luftverteidigung der NATO (Drucksachen 18/262 und 18/347)
20130628_betreuungsgeldaenderungsgesetz_xls-data.xls;28.06.2013: Betreuungsgeldänderungsgesetz (Drs. 17/11315, 17/14198 und 17/14211)
20130627_8_einkommensteuergesetz_xls-data.xls;27.06.2013: Änderung des Einkommensteuergesetzes (Drs. 17/13870, 17/14195, 17/14260 und 17/14232)
20130627_9_einkommensteuergesetz_xls-data.xls;27.06.2013: Änderung des Einkommensteuergesetzes (Drs. 17/13870, 17/14195, 17/14260 und 17/14233)
20130627_6_einkommensteuergesetz_xls-data.xls;27.06.2013: Änderung des Einkommensteuergesetzes (Drs. 17/13870, 17/14195, 17/14260 und 17/14230)
20130627_7_einkommensteuergesetz_xls-data.xls;27.06.2013: Änderung des Einkommensteuergesetzes (Drs. 17/13870, 17/14195, 17/14260 und 17/14231)
20130627_5_minusma_xls-data.xls;27.06.2013: MINUSMA (Drs. 17/13754 und 17/14174)
20130627_4_vermoegensabgabe_xls-data.xls;27.06.2013: Entwurf eines Gesetzes zur Erhebung einer Vermögensabgabe (Drs. 17/10770 und 17/13803)
20130627_3_unifil_xls-data.xls;27.06.2013: UNIFIL (Drs. 17/13753 und 17/14161)
20130627_2_geschaeftspraktiken_xls-data.xls;27.06.20130: Antrag Bündnis 90 / Die Grünen - Entwurf eines Gesetzes gegen unseriöse Geschäftspraktiken (Drs. 17/13057, 17/13429, 17/14192, 17/14216 und 17/14241)
20130627_1_geschaeftspraktiken_xls-data.xls;27.06.2013: Antrag SPD - Entwurf eines Gesetzes gegen unseriöse Geschäftspraktiken (Drs. 17/13057, 17/13429, 17/14192, 17/14216 und 17/14240)
20130614_verbraucherrichtlinie_xls-data.xls;14.06.2013: Verbraucherrechterichtlinie und Regelung der Wohnungsvermittlung 17/12637, 17/13951 und 17/13966
20130613_kreditinstitute_xls-data.xls;13.06.2013: Aufsicht über Kreditinstitute 17/13470, 17/13829, 17/13901, 17/13961 und 17/13965
20130613_Bundeswehreinsatz_Kosovo_xls-data.xls;13.06.2013: Beteiligung an der internationalen Sicherheitspräsenz in Kosovo, Drs. 17/13661 und 17/13955
20130607_arzneimittel_xls-data.xls;07.06.2013: Arzneimittelversorgung 17/13083 und 17/13770
20130606_wohnung_xls-data.xls;06.06.2013: Bezahlbares Wohnen in der sozialen Stadt 17/12485 und 17/13776
20130605_einbuergerung_xls-data.xls;05.06.2013: Staatsangehörigkeits- und Aufenthaltsrecht 17/542 und 17/13312
20130516_atalanta_xls-data.xls;16.05.2013: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der EU-geführten Operation Atalanta 17/13111 und 17/13529
20130516_binnenschifffahrt_xls-data.xls;16.05.2013: Abfällen in der Rhein- und Binnenschifffahrt 17/13030 und 17/13348
20130516_kroatien_xls-data.xls;16.05.2013: EU-Beitritt der Republik Kroatien 17/11872 und 17/13444
20130425_rechtsextremismus_xls-data.xls;25.04.2013: Rechtsextremismus entschlossen bekämpfen 17/13225
20130425_npd_verbot_xls-data.xls;25.04.2013: Einleitung eines NPD-Verbotsverfahrens 17/13227
20130418_quote5_xls-data.xls;18.04.2013: Entwurf eines Gesetzes zur Förderung gleichberechtigter Teilhabe von Frauen und Männern in Führungsgremien (GITeilhG), Drs. 17/11270 und 17/12784
20130418_portugal4_xls-data.xls;18.04.2013: Finanzhilfe für Portugal 17/13060 (§ 3 Abs. 1 iVm § 3 Abs. 2 StabMechG)
20130418_zypern2_xls-data.xls;18.04.2013: Finanzhilfe für Zypern 17/13060 (§ 4 Abs. 1 Nr. 2 ESMFinG)
20130418_zypern1_xls-data.xls;18.04.2013: Finanzhilfe für Zypern 17/13060 (§ 4 Abs. 1 Nr. 1 ESMFinG)
20130418_irland3_xls-data.xls;18.04.2013: Finanzhilfe für Irland 17/13060 (§ 3 Abs. 1 iVm § 3 Abs 2 StabMechG)
20130315_atomkraftwerk_xls-data.xls;15.03.2013: Atomenergiepolitik 17/11206 und 17/12675
20130301_rente2_xls-data.xls;01.03.2013: Kindererziehung in der Rente besser berücksichtigen 17/10994 und 17/12474 Buchstabe e
20130301_rente1_xls-data.xls;01.03.2013: Rente erst ab 67 sofort vollständig zurücknehmen 17/10991 und 17/12474 Buchstabe b)
20130301_urheberrecht_xls-data.xls;01.03.2013: Urheberrechtsgesetz 17/11470 und 17/12534
20130228_mali2_xls-data.xls;28.02.2013: Mali 17/12368 und 17/12522
20130228_wasser2_xls-data.xls;28.02.2013: Wasser ist Menschenrecht 17/12482
20130228_wasser1_xls-data.xls;28.02.2013: Keine Privatisierung der Wasserversorgung 17/12394
20130228_holzhandel_xls-data.xls;28.02.2013: Holzhandel-Sicherung 17/12033 und 17/12400
20130228_mali1_xls-data.xls;28.02.2013: Mali 17/12367 und 17/12520
20130131_isaf_xls-data.xls;31.01.2013: ISAF - Beschlussempfehlung 17/12096
20130117_1_xls-data.xls;17.01.2013: Jahressteuergesetz 2013, 17/11844
20121214_1_xls-data.xls;14.12.2012: Bundeswehreinsatz Türkei, Beschlussempfehlung 17/11892
20121213_6_xls-data.xls;13.12.2012: Entschließungsantrag zur Änderung des Tierschutzgesetzes (17/10572,17/11811, 17/11852)
20121213_5_xls-data.xls;13.12.2012: Änderungsantrag zur Änderung des Tierschutzgesetzes (17/10572, 17/11811, 17/11851)
20121213_3_xls-data.xls;13.12.2012: Ergebnisse der Gutachten zu Umweltauswirkungen von Fracking zügig umsetzen (17/11829)
20121213_4_xls-data.xls;13.12.2012: Fortsetzung des Einsatzes bewaffneter deutscher Streitkräfte ... (17/11466, 17/11890)
20121213_2_xls-data.xls;13.12.2012: Moratorium für die Fracking-Technologie in Deutschland (17/11213 und 17/11712)
20121213_1_xls-data.xls;13.12.2012: Mietrechtsänderungsgesetz (17/10485 und 17/11894)
20121212_5_xls-data.xls;12.12.2012: Beschneidung, Gesetzentwurf der Bundesregierung (17/11295)
20121212_3_xls-data.xls;12.12.2012: Beschneidung, Änderungsantrag der Gruppe Montag (17/11816)
20121212_2_xls-data.xls;12.12.2012: Beschneidung, Änderungsantrag der Gruppe Lischka (17/11815)
20121212_1_xls-data.xls;12.12.2012: Beschneidung, Gesetzentwurf der Gruppe Rupprecht (17/11430)
20121212_4_xls-data.xls;12.12.2012: Beschneidung, Änderungsantrag der Gruppe Dr. Reimann (17/11835)
20121130_griechenland_xls-data.xls;30.11.2012: Finanzhilfen für Griechenland
20121129_2_xls-data.xls;29.11.2012: Patientenrechte
20121129_1_xls-data.xls;29.11.2012: Entschließungsantrag zu Asylbewerberleistungsgesetz
20121123_xls-data.xls;23.11.2012: Haushaltsgesetz 2013
20121122_1_xls-data.xls;22.11.2012: Änderungsantrag SPD - Haushalt 2013 (Familie)
20121121_2_xls-data.xls;21.11.2012: Haushalt 2013 (wirtschaftliche Zusammenarbeit und Entwicklung)
20121121_1_xls-data.xls;21.11.2012: Haushalt 2013 (Kanzleramt)
20121109_praxisgebuehr_xls-data.xls;09.11.2012: Artikel 1 Nummer 2 bis 6 und Artikel 4 bis 6 auf 17/10747, 17/10799 und 17/11396 (Praxisgebühr)
20121109_betreuungsgeld_xls-data.xls;09.11.2012: Gesetzentwurf 17/9917 (Betreuungsgeld)
20121025_5_xls-data.xls;25.10.2012: 17/11196, Änderungsantrag zum Jahressteuergesetz 2013
20121025_4_xls-data.xls;25.10.2012: 17/11193, Änderungsantrag zum Jahressteuergesetz 2013
20121025_3_xls-data.xls;25.10.2012: 17/11172, Änderungsantrag zum Gesetzentwurf zur Stärkung der deutschen Finanzaufsicht
20121025_2_xls-data.xls;25.10.2012: 17/10059 und 17/11093, Abkommen zwischen Deutschland und der Schweiz
20121025_xls-data.xls;25.10.2012: 17/10773 und 17/11174, Änderungen im Bereich der geringfügigen Beschäftigung
20121018_xls-data.xls;18.10.2012: Gesetzentwurf 17/9852 und 17/11053 (8. Änderung des Gesetzes gegen Wettbewerbsbeschränkungen)
